created_at,full_text,labeling,corrected_text,stop_word,tokenize
2025-12-23T02:39:00.000Z,info rtp live terupdate main gates of olympus depo k main sepuasnya gas stopjudionline,positif,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya gas stopjudionline,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya gas stopjudionline,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'stopjudionline']"
2025-12-23T04:35:58.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-12-23T09:37:26.000Z,gacor parah bosku main starlight princess depo k main sepuasnya link alternatif zeus stopjudionline slotgacorhariini slotgacorhariini,positif,menang terus parah bosku main starlight princess setoran dana k main sepuasnya tautan alternatif zeus stopjudionline slotgacorhariini slotgacorhariini,menang terus parah bosku main starlight princess setoran dana k main sepuasnya tautan alternatif zeus stopjudionline slotgacorhariini slotgacorhariini,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'zeus', 'stopjudionline', 'slotgacorhariini', 'slotgacorhariini']"
2025-12-23T09:42:36.000Z,bagi link,netral,bagi tautan,tautan,['tautan']
2025-12-23T12:19:13.000Z,main starlight princess depo k main sepuasnya klik link di bio maxwin mahjong,positif,main starlight princess setoran dana k main sepuasnya klik tautan di biografi maxwin mahjong,main starlight princess setoran dana k main sepuasnya klik tautan biografi maxwin mahjong,"['main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'maxwin', 'mahjong']"
2025-12-23T16:47:11.000Z,info rtp live terupdate main mahjong ways depo k main sepuasnya gas rtplive judionline,positif,informasi rtp live terupdate main mahjong ways setoran dana k main sepuasnya gas rtplive judionline,informasi rtp live terupdate main mahjong ways setoran dana k main sepuasnya gas rtplive judionline,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'rtplive', 'judionline']"
2025-12-23T20:39:47.000Z,info rtp live terupdate main koi gate rtp anti rungkad link alternatif slotgacorhariini,positif,informasi rtp live terupdate main koi gate rtp anti rungkad tautan alternatif slotgacorhariini,informasi rtp live terupdate main koi gate rtp anti rungkad tautan alternatif slotgacorhariini,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'koi', 'gate', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'slotgacorhariini']"
2025-12-23T20:47:24.000Z,main mahjong ways depo k main sepuasnya daftar sekarang mahjong pinjol judionline,positif,main mahjong ways setoran dana k main sepuasnya daftar sekarang mahjong pinjaman online judionline,main mahjong ways setoran dana k main sepuasnya daftar sekarang mahjong pinjaman online judionline,"['main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'mahjong', 'pinjaman', 'online', 'judionline']"
2025-12-24T00:39:43.000Z,gacor parah bosku main starlight princess scatter turun terus klik link di bio slotgacorhariini maxwin,positif,menang terus parah bosku main starlight princess simbol menang turun terus klik tautan di biografi slotgacorhariini maxwin,menang terus parah bosku main starlight princess simbol menang turun terus klik tautan biografi slotgacorhariini maxwin,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'slotgacorhariini', 'maxwin']"
2025-12-24T01:19:47.000Z,tetangga ketagihan judi onlen tolong lah polisi tangkep,negatif,tetangga ketagihan judi onlen tolong lah polisi tangkep,tetangga ketagihan judi onlen polisi tangkep,"['tetangga', 'ketagihan', 'judi', 'onlen', 'polisi', 'tangkep']"
2025-12-24T01:22:05.000Z,main mahjong ways depo k main sepuasnya link alternatif stopjudionline slotgacorhariini slotgacorhariini pinjol,positif,main mahjong ways setoran dana k main sepuasnya tautan alternatif stopjudionline slotgacorhariini slotgacorhariini pinjaman online,main mahjong ways setoran dana k main sepuasnya tautan alternatif stopjudionline slotgacorhariini slotgacorhariini pinjaman online,"['main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'stopjudionline', 'slotgacorhariini', 'slotgacorhariini', 'pinjaman', 'online']"
2025-12-24T01:34:29.000Z,tetangga sampe jual motor buat slot tolong lah polisi tangkep,negatif,tetangga sampe jual motor buat permainan tolong lah polisi tangkep,tetangga jual motor buat permainan polisi tangkep,"['tetangga', 'jual', 'motor', 'buat', 'permainan', 'polisi', 'tangkep']"
2025-12-24T01:43:35.000Z,bonus new member main sweet bonanza scatter turun terus daftar sekarang mahjong rtplive rtplive mahjong,positif,bonus new member main sweet bonanza simbol menang turun terus daftar sekarang mahjong rtplive rtplive mahjong,bonus new member main sweet bonanza simbol menang turun terus daftar sekarang mahjong rtplive rtplive mahjong,"['bonus', 'new', 'member', 'main', 'sweet', 'bonanza', 'simbol', 'menang', 'turun', 'terus', 'daftar', 'sekarang', 'mahjong', 'rtplive', 'rtplive', 'mahjong']"
2025-12-24T01:54:27.000Z,tolol emang yang main judol,netral,tolol emang yang main judi online,tolol emang main judi online,"['tolol', 'emang', 'main', 'judi', 'online']"
2025-12-24T02:14:09.000Z,wd berapapun pasti dibayar main gates of olympus scatter turun terus gas mahjong maxwin rungkad maxwin,positif,penarikan dana berapapun pasti dibayar main gates of olympus simbol menang turun terus gas mahjong maxwin rungkad maxwin,penarikan dana berapapun dibayar main gates of olympus simbol menang turun terus gas mahjong maxwin rungkad maxwin,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'gas', 'mahjong', 'maxwin', 'rungkad', 'maxwin']"
2025-12-24T02:44:01.000Z,tetangga gila main judol keluarga berantakan,negatif,tetangga gila main judi online keluarga berantakan,tetangga gila main judi online keluarga berantakan,"['tetangga', 'gila', 'main', 'judi', 'online', 'keluarga', 'berantakan']"
2025-12-24T06:58:23.000Z,main starlight princess rtp anti rungkad link alternatif rungkad stopjudionline rungkad,positif,main starlight princess rtp anti rungkad tautan alternatif rungkad stopjudionline rungkad,main starlight princess rtp anti rungkad tautan alternatif rungkad stopjudionline rungkad,"['main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'rungkad', 'stopjudionline', 'rungkad']"
2025-12-24T07:44:58.000Z,info rtp live terupdate main sweet bonanza pola gacor malam ini x manual x auto klik link di bio slotgacor,positif,informasi rtp live terupdate main sweet bonanza pola menang terus malam ini x manual x auto klik tautan di biografi slotgacor,informasi rtp live terupdate main sweet bonanza pola menang terus malam x manual x auto klik tautan biografi slotgacor,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'slotgacor']"
2025-12-24T10:35:41.000Z,bonus new member main sweet bonanza rtp anti rungkad link alternatif slotgacorhariini stopjudionline,positif,bonus new member main sweet bonanza rtp anti rungkad tautan alternatif slotgacorhariini stopjudionline,bonus new member main sweet bonanza rtp anti rungkad tautan alternatif slotgacorhariini stopjudionline,"['bonus', 'new', 'member', 'main', 'sweet', 'bonanza', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'slotgacorhariini', 'stopjudionline']"
2025-12-24T12:18:32.000Z,gw gila main zeus keluarga berantakan,negatif,saya gila main zeus keluarga berantakan,saya gila main zeus keluarga berantakan,"['saya', 'gila', 'main', 'zeus', 'keluarga', 'berantakan']"
2025-12-24T12:38:11.000Z,malah promosi,netral,malah promosi,promosi,['promosi']
2025-12-24T14:43:54.000Z,gacor parah bosku main starlight princess scatter turun terus link alternatif pinjol rungkad zeus,positif,menang terus parah bosku main starlight princess simbol menang turun terus tautan alternatif pinjaman online rungkad zeus,menang terus parah bosku main starlight princess simbol menang turun terus tautan alternatif pinjaman online rungkad zeus,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'simbol', 'menang', 'turun', 'terus', 'tautan', 'alternatif', 'pinjaman', 'online', 'rungkad', 'zeus']"
2025-12-24T14:59:31.000Z,gacor parah bosku main sweet bonanza depo k main sepuasnya link alternatif slotgacor pinjol slotgacorhariini rtplive,positif,menang terus parah bosku main sweet bonanza setoran dana k main sepuasnya tautan alternatif slotgacor pinjaman online slotgacorhariini rtplive,menang terus parah bosku main sweet bonanza setoran dana k main sepuasnya tautan alternatif slotgacor pinjaman online slotgacorhariini rtplive,"['menang', 'terus', 'parah', 'bosku', 'main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'slotgacor', 'pinjaman', 'online', 'slotgacorhariini', 'rtplive']"
2025-12-24T17:14:13.000Z,gacor parah bosku main starlight princess pola gacor malam ini x manual x auto daftar sekarang stopjudionline slotgacor,positif,menang terus parah bosku main starlight princess pola menang terus malam ini x manual x auto daftar sekarang stopjudionline slotgacor,menang terus parah bosku main starlight princess pola menang terus malam x manual x auto daftar sekarang stopjudionline slotgacor,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'stopjudionline', 'slotgacor']"
2025-12-24T18:44:43.000Z,maxwin menanti main sweet bonanza depo k main sepuasnya daftar sekarang slotgacorhariini,positif,maxwin menanti main sweet bonanza setoran dana k main sepuasnya daftar sekarang slotgacorhariini,maxwin menanti main sweet bonanza setoran dana k main sepuasnya daftar sekarang slotgacorhariini,"['maxwin', 'menanti', 'main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'slotgacorhariini']"
2025-12-24T19:13:52.000Z,tolol emang yang main judol,netral,tolol emang yang main judi online,tolol emang main judi online,"['tolol', 'emang', 'main', 'judi', 'online']"
2025-12-24T20:57:49.000Z,main starlight princess pola gacor malam ini x manual x auto link alternatif rungkad zeus,positif,main starlight princess pola menang terus malam ini x manual x auto tautan alternatif rungkad zeus,main starlight princess pola menang terus malam x manual x auto tautan alternatif rungkad zeus,"['main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'tautan', 'alternatif', 'rungkad', 'zeus']"
2025-12-24T21:09:12.000Z,wd berapapun pasti dibayar main koi gate rtp anti rungkad link alternatif mahjong slotgacorhariini maxwin,positif,penarikan dana berapapun pasti dibayar main koi gate rtp anti rungkad tautan alternatif mahjong slotgacorhariini maxwin,penarikan dana berapapun dibayar main koi gate rtp anti rungkad tautan alternatif mahjong slotgacorhariini maxwin,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'koi', 'gate', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'mahjong', 'slotgacorhariini', 'maxwin']"
2025-12-24T21:21:18.000Z,anjay,netral,anjay,anjay,['anjay']
2025-12-24T22:57:29.000Z,main starlight princess pola gacor malam ini x manual x auto daftar sekarang slotgacor,positif,main starlight princess pola menang terus malam ini x manual x auto daftar sekarang slotgacor,main starlight princess pola menang terus malam x manual x auto daftar sekarang slotgacor,"['main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'slotgacor']"
2025-12-24T23:05:16.000Z,info rtp live terupdate main sweet bonanza scatter turun terus link alternatif rtplive mahjong slotgacor slotgacor,positif,informasi rtp live terupdate main sweet bonanza simbol menang turun terus tautan alternatif rtplive mahjong slotgacor slotgacor,informasi rtp live terupdate main sweet bonanza simbol menang turun terus tautan alternatif rtplive mahjong slotgacor slotgacor,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'sweet', 'bonanza', 'simbol', 'menang', 'turun', 'terus', 'tautan', 'alternatif', 'rtplive', 'mahjong', 'slotgacor', 'slotgacor']"
2025-12-25T00:23:17.000Z,gacor parah bosku main mahjong ways rtp anti rungkad klik link di bio mahjong,positif,menang terus parah bosku main mahjong ways rtp anti rungkad klik tautan di biografi mahjong,menang terus parah bosku main mahjong ways rtp anti rungkad klik tautan biografi mahjong,"['menang', 'terus', 'parah', 'bosku', 'main', 'mahjong', 'ways', 'rtp', 'anti', 'rungkad', 'klik', 'tautan', 'biografi', 'mahjong']"
2025-12-25T03:40:04.000Z,tetangga ketagihan judol amp skrg ngilang,negatif,tetangga ketagihan judi online amp sekarang ngilang,tetangga ketagihan judi online amp sekarang ngilang,"['tetangga', 'ketagihan', 'judi', 'online', 'amp', 'sekarang', 'ngilang']"
2025-12-25T06:36:30.000Z,bonus new member main koi gate scatter turun terus klik link di bio slotgacorhariini,positif,bonus new member main koi gate simbol menang turun terus klik tautan di biografi slotgacorhariini,bonus new member main koi gate simbol menang turun terus klik tautan biografi slotgacorhariini,"['bonus', 'new', 'member', 'main', 'koi', 'gate', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'slotgacorhariini']"
2025-12-25T13:32:57.000Z,gacor parah bosku main gates of olympus pola gacor malam ini x manual x auto link alternatif slotgacorhariini maxwin,positif,menang terus parah bosku main gates of olympus pola menang terus malam ini x manual x auto tautan alternatif slotgacorhariini maxwin,menang terus parah bosku main gates of olympus pola menang terus malam x manual x auto tautan alternatif slotgacorhariini maxwin,"['menang', 'terus', 'parah', 'bosku', 'main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'tautan', 'alternatif', 'slotgacorhariini', 'maxwin']"
2025-12-25T14:28:22.000Z,gua terlilit pinjol gara zeus kapan sadarnya sih,negatif,gua terlilit pinjaman online gara zeus kapan sadarnya sih,gua terlilit pinjaman online gara zeus kapan sadarnya,"['gua', 'terlilit', 'pinjaman', 'online', 'gara', 'zeus', 'kapan', 'sadarnya']"
2025-12-25T14:45:36.000Z,tetangga hancur gara slot amp skrg ngilang,negatif,tetangga hancur gara permainan amp sekarang ngilang,tetangga hancur gara permainan amp sekarang ngilang,"['tetangga', 'hancur', 'gara', 'permainan', 'amp', 'sekarang', 'ngilang']"
2025-12-25T23:39:12.000Z,info rtp live terupdate main starlight princess rtp anti rungkad klik link di bio slotgacorhariini zeus slotgacor slotgacorhariini,positif,informasi rtp live terupdate main starlight princess rtp anti rungkad klik tautan di biografi slotgacorhariini zeus slotgacor slotgacorhariini,informasi rtp live terupdate main starlight princess rtp anti rungkad klik tautan biografi slotgacorhariini zeus slotgacor slotgacorhariini,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'klik', 'tautan', 'biografi', 'slotgacorhariini', 'zeus', 'slotgacor', 'slotgacorhariini']"
2025-12-26T06:04:58.000Z,maxwin menanti main gates of olympus depo k main sepuasnya klik link di bio rtplive slotgacorhariini rtplive slotgacorhariini,positif,maxwin menanti main gates of olympus setoran dana k main sepuasnya klik tautan di biografi rtplive slotgacorhariini rtplive slotgacorhariini,maxwin menanti main gates of olympus setoran dana k main sepuasnya klik tautan biografi rtplive slotgacorhariini rtplive slotgacorhariini,"['maxwin', 'menanti', 'main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'rtplive', 'slotgacorhariini', 'rtplive', 'slotgacorhariini']"
2025-12-26T07:29:44.000Z,kominfo memblokir ratusan situs situs slot kunjungi,netral,kominfo memblokir ratusan situs situs permainan kunjungi,kominfo memblokir ratusan situs situs permainan kunjungi,"['kominfo', 'memblokir', 'ratusan', 'situs', 'situs', 'permainan', 'kunjungi']"
