created_at,full_text,labeling,corrected_text
2025-12-23T04:35:58.000Z,bikin ancur hidup liat berita orang ampe bundir link judi online btw,negatif,bikin hancur hidup lihat berita orang sampai bunuh diri tautan judi online btw
2025-12-23T09:37:26.000Z,modal receh menang banyak cuan jt hari ini asli game judi online mantap,positif,modal uang kecil menang banyak untung jt hari ini asli game judi online mantap
2025-12-23T09:42:36.000Z,link judi online masuk berita nasional info dong katanya mau ditutup semua,netral,tautan judi online masuk berita nasional informasi dong katanya mau ditutup semua
2025-12-23T12:19:13.000Z,bikin orang gila judi online gila ya temen gw ampe jual motor cuy,negatif,bikin orang gila judi online gila ya temen saya sampai jual motor teman
2025-12-23T16:47:11.000Z,link judi online bikin orang gila tetangga gw utangnya numpuk fix gila ya,negatif,tautan judi online bikin orang gila tetangga saya utangnya numpuk pasti gila ya
2025-12-23T20:39:47.000Z,ngerusak mental kapok bgt nyoba cuy info dong link judi online,negatif,ngerusak mental jera banget mencoba teman informasi dong tautan judi online
2025-12-23T20:47:24.000Z,pembodohan banget bener bener iklan dmn bikin risih link judi online,negatif,pembodohan banget benar benar iklan dmn bikin tidak nyaman tautan judi online
2025-12-24T00:39:43.000Z,situs judi online liat berita orang ampe bundir bikin miskin mendadak wah,negatif,situs judi online lihat berita orang sampai bunuh diri bikin miskin mendadak wah
2025-12-24T01:19:47.000Z,hoki emang ga kemana wd lancar jaya miris game judi online,positif,untung emang tidak kemana penarikan dana lancar jaya miris game judi online
2025-12-24T01:22:05.000Z,tetangga gw utangnya numpuk tolong judi online nipu banget parah,negatif,tetangga saya utangnya numpuk tolong judi online menipu banget parah
2025-12-24T01:34:29.000Z,kapok bgt nyoba situs judi online parah bikin miskin mendadak hati hati,negatif,jera banget mencoba situs judi online parah bikin miskin mendadak hati hati
2025-12-24T01:43:35.000Z,fix lagi banyak dirazia banyak akun yang kena suspend judi online gila ya,netral,pasti lagi banyak dirazia banyak akun yang kena suspend judi online gila ya
2025-12-24T01:54:27.000Z,lagi banyak dirazia gila ya banyak akun yang kena suspend link judi online,netral,lagi banyak dirazia gila ya banyak akun yang kena suspend tautan judi online
2025-12-24T02:14:09.000Z,tolong link judi online katanya mau ditutup semua masuk trending topic parah,netral,tolong tautan judi online katanya mau ditutup semua masuk trending topic parah
2025-12-24T02:44:01.000Z,judi online duit tabungan ludes pembodohan banget fix miris,negatif,judi online uang tabungan habis pembodohan banget pasti miris
2025-12-24T06:58:23.000Z,penasaran dampaknya gimana mantap perputarannya gila gilaan link judi online asli,netral,penasaran dampaknya gimana mantap perputarannya gila gilaan tautan judi online asli
2025-12-24T07:44:58.000Z,situs judi online semoga cepet kelar masalahnya parah masuk berita nasional guys,netral,situs judi online semoga cepet selesai masalahnya parah masuk berita nasional guys
2025-12-24T10:35:41.000Z,server luar negeri asli langsung cair ga pake lama situs judi online,positif,server luar negeri asli langsung cair tidak pakai lama situs judi online
2025-12-24T12:18:32.000Z,woy deposit k doang cuy link judi online wd gede banget,positif,hei deposit k doang teman tautan judi online penarikan dana gede banget
2025-12-24T12:38:11.000Z,hati hati ngerusak mental judi online kapok bgt nyoba gas,negatif,hati hati ngerusak mental judi online jera banget mencoba gas
2025-12-24T14:43:54.000Z,guys cuy judi online polisi tolong gercep meresahkan warga,negatif,guys teman judi online polisi tolong gerak cepat meresahkan warga
2025-12-24T14:59:31.000Z,server luar negeri link judi online hoki emang ga kemana gila ya fix,positif,server luar negeri tautan judi online untung emang tidak kemana gila ya pasti
2025-12-24T17:14:13.000Z,duit tabungan ludes guys ngerusak mental game judi online,negatif,uang tabungan habis guys ngerusak mental game judi online
2025-12-24T18:44:43.000Z,game judi online hati hati polisi tolong gercep meresahkan warga njir,negatif,game judi online hati hati polisi tolong gerak cepat meresahkan warga waduh
2025-12-24T19:13:52.000Z,temen gw ampe jual motor wkwk situs judi online isinya settingan semua woy,negatif,temen saya sampai jual motor tertawa situs judi online isinya settingan semua hei
2025-12-24T20:57:49.000Z,gas hati hati isinya settingan semua jangan sampe nyesel belakangan game judi online,negatif,gas hati hati isinya settingan semua jangan sampe menyesal belakangan game judi online
2025-12-24T21:09:12.000Z,fix bener bener game judi online tetangga gw utangnya numpuk ngerusak mental,negatif,pasti benar benar game judi online tetangga saya utangnya numpuk ngerusak mental
2025-12-24T21:21:18.000Z,link judi online bgt tolong bikin miskin mendadak brantas dong,negatif,tautan judi online banget tolong bikin miskin mendadak berantas dong
2025-12-24T22:57:29.000Z,wah viral di sosial media bgt link judi online perlu edukasi lebih lanjut,netral,wah viral di sosial media banget tautan judi online perlu edukasi lebih lanjut
2025-12-24T23:05:16.000Z,link judi online ga ada untungnya bener bener anak bini ga dikasih makan,negatif,tautan judi online tidak ada untungnya benar benar anak istri tidak dikasih makan
2025-12-25T00:23:17.000Z,miris link judi online bikin ancur hidup liat berita orang ampe bundir,negatif,miris tautan judi online bikin hancur hidup lihat berita orang sampai bunuh diri
2025-12-25T03:40:04.000Z,btw game judi online iklan dmn bikin risih wkwk isinya settingan semua,negatif,btw game judi online iklan dmn bikin tidak nyaman tertawa isinya settingan semua
2025-12-25T06:36:30.000Z,njir asli tadi liat di tv game judi online gimana cara stopnya,netral,waduh asli tadi lihat di tv game judi online gimana cara stopnya
2025-12-25T13:32:57.000Z,game judi online tetangga gw utangnya numpuk isinya settingan semua bgt btw,negatif,game judi online tetangga saya utangnya numpuk isinya settingan semua banget btw
2025-12-25T14:28:22.000Z,judi online brantas dong tolong njir bikin miskin mendadak,negatif,judi online berantas dong tolong waduh bikin miskin mendadak
2025-12-25T14:45:36.000Z,bikin miskin mendadak fix temen gw ampe jual motor game judi online hati hati,negatif,bikin miskin mendadak pasti temen saya sampai jual motor game judi online hati hati
2025-12-25T23:39:12.000Z,game judi online ada yang tau infonya tolong perputarannya gila gilaan,netral,game judi online ada yang tau infonya tolong perputarannya gila gilaan
2025-12-26T06:04:58.000Z,wd gede banget hati hati cuan jt hari ini judi online cuy,positif,penarikan dana gede banget hati hati untung jt hari ini judi online teman
2025-12-26T07:29:44.000Z,bener bener fix pintu masuk pinjol link judi online brantas dong,negatif,benar benar pasti pintu masuk pinjaman online tautan judi online berantas dong
2025-12-26T08:11:19.000Z,pintu masuk pinjol temen gw ampe jual motor judi online wah,negatif,pintu masuk pinjaman online temen saya sampai jual motor judi online wah
2025-12-26T08:27:02.000Z,situs judi online wah fix info link terbaru server luar negeri,positif,situs judi online wah pasti informasi tautan terbaru server luar negeri
2025-12-26T09:07:49.000Z,temen gw ampe jual motor judi online btw bikin miskin mendadak wkwk,negatif,temen saya sampai jual motor judi online btw bikin miskin mendadak tertawa
2025-12-26T10:42:40.000Z,ngerusak mental jangan sampe nyesel belakangan miris game judi online,negatif,ngerusak mental jangan sampe menyesal belakangan miris game judi online
2025-12-26T10:51:00.000Z,asli parah ga ada untungnya game judi online iklan dmn bikin risih,negatif,asli parah tidak ada untungnya game judi online iklan dmn bikin tidak nyaman
2025-12-26T15:41:14.000Z,judi online tolong parah bikin keluarga berantakan jangan sampe nyesel belakangan,negatif,judi online tolong parah bikin keluarga berantakan jangan sampe menyesal belakangan
2025-12-26T17:08:20.000Z,brantas dong wah meresahkan warga parah situs judi online,negatif,berantas dong wah meresahkan warga parah situs judi online
2025-12-26T18:20:35.000Z,judi online fix temen gw ampe jual motor asli bikin orang gila,negatif,judi online pasti temen saya sampai jual motor asli bikin orang gila
2025-12-26T18:38:16.000Z,ngerusak masa depan liat berita orang ampe bundir wah game judi online gas,negatif,ngerusak masa depan lihat berita orang sampai bunuh diri wah game judi online gas
2025-12-26T20:41:19.000Z,game judi online penasaran dampaknya gimana viral di sosial media woy,netral,game judi online penasaran dampaknya gimana viral di sosial media hei
2025-12-26T21:31:07.000Z,pembodohan banget tolong link judi online gas iklan dmn bikin risih,negatif,pembodohan banget tolong tautan judi online gas iklan dmn bikin tidak nyaman
2025-12-26T21:58:40.000Z,judi online gila ya ngerusak mental duit tabungan ludes,negatif,judi online gila ya ngerusak mental uang tabungan habis
2025-12-26T23:57:23.000Z,iklan dmn bikin risih link judi online pembodohan banget mantap miris,negatif,iklan dmn bikin tidak nyaman tautan judi online pembodohan banget mantap miris
2025-12-27T00:48:17.000Z,bikin orang gila parah liat berita orang ampe bundir situs judi online tolong,negatif,bikin orang gila parah lihat berita orang sampai bunuh diri situs judi online tolong
2025-12-27T01:52:04.000Z,cuy miris lumayan bwt jajan bagi bagi cuan situs judi online,positif,teman miris lumayan buat belanja bagi bagi untung situs judi online
2025-12-27T01:55:05.000Z,nipu banget parah miris wkwk judi online liat berita orang ampe bundir,negatif,menipu banget parah miris tertawa judi online lihat berita orang sampai bunuh diri
2025-12-27T05:14:18.000Z,bener bener duit tabungan ludes situs judi online ga ada untungnya,negatif,benar benar uang tabungan habis situs judi online tidak ada untungnya
2025-12-27T05:46:35.000Z,liat berita orang ampe bundir wah link judi online isinya settingan semua,negatif,lihat berita orang sampai bunuh diri wah tautan judi online isinya settingan semua
2025-12-27T07:47:22.000Z,parah sih polisi tolong gercep ga ada untungnya judi online,negatif,parah sih polisi tolong gerak cepat tidak ada untungnya judi online
2025-12-27T08:35:18.000Z,hati hati game judi online polisi tolong gercep ga ada untungnya,negatif,hati hati game judi online polisi tolong gerak cepat tidak ada untungnya
2025-12-27T08:46:41.000Z,bikin keluarga berantakan judi online bener bener njir anak bini ga dikasih makan,negatif,bikin keluarga berantakan judi online benar benar waduh anak istri tidak dikasih makan
2025-12-27T10:42:19.000Z,gila ya situs judi online bikin miskin mendadak liat berita orang ampe bundir,negatif,gila ya situs judi online bikin miskin mendadak lihat berita orang sampai bunuh diri
2025-12-27T10:45:15.000Z,isinya settingan semua game judi online fix anak bini ga dikasih makan tolong,negatif,isinya settingan semua game judi online pasti anak istri tidak dikasih makan tolong
2025-12-27T11:55:29.000Z,link judi online temen gw ampe jual motor nipu banget parah parah miris,negatif,tautan judi online temen saya sampai jual motor menipu banget parah parah miris
2025-12-27T14:16:59.000Z,parah perlu edukasi lebih lanjut judi online perputarannya gila gilaan wah,netral,parah perlu edukasi lebih lanjut judi online perputarannya gila gilaan wah
2025-12-27T17:01:28.000Z,pintu masuk pinjol wah cuy judi online duit tabungan ludes,negatif,pintu masuk pinjaman online wah teman judi online uang tabungan habis
2025-12-27T17:35:00.000Z,miris fix banyak akun yang kena suspend masuk trending topic judi online,netral,miris pasti banyak akun yang kena suspend masuk trending topic judi online
2025-12-27T20:11:51.000Z,liat berita orang ampe bundir parah sih ga ada untungnya game judi online mantap,negatif,lihat berita orang sampai bunuh diri parah sih tidak ada untungnya game judi online mantap
2025-12-27T20:20:36.000Z,njir game judi online wah penasaran dampaknya gimana gimana cara stopnya,netral,waduh game judi online wah penasaran dampaknya gimana gimana cara stopnya
2025-12-28T00:04:35.000Z,cuy judi online cuan jt hari ini wd lancar jaya bener bener,positif,teman judi online untung jt hari ini penarikan dana lancar jaya benar benar
2025-12-28T00:32:20.000Z,wkwk game judi online btw bikin miskin mendadak brantas dong,negatif,tertawa game judi online btw bikin miskin mendadak berantas dong
2025-12-28T03:18:30.000Z,parah sih bikin orang gila bgt kapok bgt nyoba link judi online,negatif,parah sih bikin orang gila banget jera banget mencoba tautan judi online
2025-12-28T04:38:30.000Z,pintu masuk pinjol game judi online woy jangan sampe nyesel belakangan,negatif,pintu masuk pinjaman online game judi online hei jangan sampe menyesal belakangan
2025-12-28T12:20:06.000Z,cuy situs judi online nipu banget parah asli anak bini ga dikasih makan,negatif,teman situs judi online menipu banget parah asli anak istri tidak dikasih makan
2025-12-28T14:39:53.000Z,btw viral di sosial media link judi online ada yang tau infonya,netral,btw viral di sosial media tautan judi online ada yang tau infonya
2025-12-28T19:33:35.000Z,ngerusak mental bener bener jangan sampe nyesel belakangan judi online,negatif,ngerusak mental benar benar jangan sampe menyesal belakangan judi online
2025-12-28T21:25:37.000Z,link judi online asli pembodohan banget duit tabungan ludes bgt,negatif,tautan judi online asli pembodohan banget uang tabungan habis banget
2025-12-28T21:53:40.000Z,liat berita orang ampe bundir judi online isinya settingan semua gila ya,negatif,lihat berita orang sampai bunuh diri judi online isinya settingan semua gila ya
2025-12-28T23:01:26.000Z,parah sih bikin keluarga berantakan liat berita orang ampe bundir cuy game judi online,negatif,parah sih bikin keluarga berantakan lihat berita orang sampai bunuh diri teman game judi online
2025-12-28T23:11:56.000Z,brantas dong bikin keluarga berantakan situs judi online miris,negatif,berantas dong bikin keluarga berantakan situs judi online miris
2025-12-29T00:44:13.000Z,wkwk anak bini ga dikasih makan game judi online miris pembodohan banget,negatif,tertawa anak istri tidak dikasih makan game judi online miris pembodohan banget
